Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Tenure,Distance call,Campaign,age group,Predicted,Churn_Probability
5167-ZFFMM,1,Male,64,No,No,0,No,1,Offer E,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.85,90.85,8.56,99.41,3,Yes,1 year,Yes,Yes,Young_adult,1,0.79
5248-RPYWW,1,Female,78,Yes,Yes,1,Yes,72,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,90.15,6716.45,711.36,7427.81,3,No,4 years+,Yes,No,Senioir_citizen,0,0.07
7854-EDSSA,1,Male,46,No,No,0,No,22,Offer D,Yes,Yes,Yes,Cable,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.0,1254.7,1087.46,2342.16,3,No,2 years,Yes,Yes,Young_adult,0,0.17
9758-MFWGD,1,Female,75,Yes,Yes,2,No,48,None,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.9,1388.75,0.0,1388.75,5,No,4 years+,No,No,Senioir_citizen,0,0.04
0754-EEBDC,1,Male,25,Yes,Yes,1,Yes,4,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,19.9,76.65,98.28,174.93,4,No,1 year,Yes,Yes,Under_30,0,0.01
3934-HXCFZ,1,Male,33,Yes,No,0,Yes,23,Offer D,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.25,2186.4,441.6,2628.0,1,Yes,2 years,Yes,Yes,Young_adult,1,0.98
8873-GLDMH,1,Female,45,No,No,0,No,6,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.85,401.3,166.14,567.44,4,No,1 year,Yes,No,Young_adult,0,0.04
2230-XTUWL,1,Female,20,Yes,Yes,2,Yes,48,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.55,883.35,636.48,1519.83,5,No,4 years+,Yes,Yes,Under_30,0,0.0
6082-GLJIX,1,Male,50,No,No,0,No,18,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,331.35,563.94,895.29,5,No,2 years,Yes,Yes,Young_adult,0,0.0
8249-THVEC,1,Male,38,Yes,Yes,3,Yes,51,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.4,997.75,1919.13,2916.88,4,No,4 years+,Yes,No,Young_adult,0,0.0
5716-EZXZN,1,Female,56,Yes,No,0,Yes,65,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,99.05,6416.7,858.0,7274.7,3,No,4 years+,Yes,No,Young_adult,0,0.0
8350-NYMVI,1,Female,35,No,No,0,No,39,None,No,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,41.1,1597.05,0.0,1597.05,3,No,4 years+,No,No,Young_adult,0,0.19
1628-BIZYP,1,Male,60,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,85.0,15.2,100.2,4,No,1 year,Yes,No,Young_adult,0,0.06
9210-IAHGH,1,Female,57,No,No,0,No,7,Offer E,Yes,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,450.8,163.45,614.25,1,Yes,1 year,Yes,Yes,Young_adult,1,0.93
4130-MZLCC,1,Female,24,No,No,0,No,5,None,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.55,244.75,215.1,459.85,3,No,1 year,Yes,No,Under_30,0,0.0
9640-ZSLDC,1,Female,29,Yes,Yes,5,Yes,53,None,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,60.6,3297.0,1695.47,4992.47,4,No,4 years+,Yes,No,Under_30,0,0.0
2234-XADUH,1,Female,30,Yes,Yes,2,Yes,72,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,103.2,7362.9,2135.52,9453.04,4,No,4 years+,Yes,No,Young_adult,0,0.04
5686-CMAWK,1,Male,41,No,No,0,No,17,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,86.75,1410.25,845.07,2255.32,5,No,2 years,Yes,No,Young_adult,0,0.01
7341-LXCAF,1,Male,24,Yes,No,0,Yes,4,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.65,301.4,194.56,495.96,1,Yes,1 year,Yes,No,Under_30,1,0.99
2135-DQWAQ,1,Female,37,No,No,0,No,5,Offer E,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,85.3,420.45,228.7,659.15,4,No,1 year,Yes,Yes,Young_adult,0,0.12
7502-BNYGS,1,Female,29,Yes,No,0,Yes,46,Offer B,Yes,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,69.1,3168.0,1466.48,4634.48,5,No,4 years+,Yes,Yes,Under_30,0,0.04
2668-TZSPS,1,Male,32,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,20.45,20.45,39.61,60.06,5,No,1 year,Yes,No,Young_adult,0,0.05
8735-DCXNF,1,Male,34,Yes,No,0,Yes,10,Offer D,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,218.5,787.35,3,No,1 year,Yes,Yes,Young_adult,0,0.03
1206-EHBDD,1,Female,56,Yes,No,0,Yes,56,Offer B,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,80.3,4513.65,237.44,4751.09,3,No,4 years+,Yes,Yes,Young_adult,0,0.0
5448-VWNAM,1,Female,49,No,Yes,3,No,19,Offer D,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,75.9,1375.6,152.38,1527.98,4,No,2 years,Yes,Yes,Young_adult,0,0.08
1755-RMCXH,1,Male,37,Yes,Yes,2,Yes,2,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,40.25,14.54,54.79,4,No,1 year,Yes,Yes,Young_adult,0,0.01
0640-YJTPY,1,Male,19,Yes,Yes,1,Yes,72,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,21.0,1493.75,410.4,1904.15,5,No,4 years+,Yes,Yes,Under_30,0,0.0
2034-CGRHZ,1,Male,73,No,No,0,No,24,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.95,2496.7,77.52,2574.22,3,Yes,2 years,Yes,No,Senioir_citizen,1,0.74
9668-PUGNU,1,Male,20,Yes,No,0,Yes,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.5,1816.2,2284.78,4100.98,4,No,4 years+,Yes,No,Under_30,0,0.0
4713-LZDRV,1,Female,80,No,No,0,No,2,Offer E,Yes,No,Yes,Cable,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,195.05,63.82,258.87,3,Yes,1 year,Yes,Yes,Senioir_citizen,1,0.9
0336-KXKFK,1,Male,43,No,No,0,No,72,None,No,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,61.2,4390.25,0.0,4390.25,3,No,4 years+,No,No,Young_adult,0,0.0
5176-LMJXE,1,Female,34,No,No,0,No,47,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.55,945.7,2100.43,3046.13,4,No,4 years+,Yes,No,Young_adult,0,0.0
6567-HOOPW,1,Female,69,No,No,0,No,1,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.2,79.2,20.06,99.26,3,Yes,1 year,Yes,No,Senioir_citizen,1,1.0
9770-KXGQU,1,Female,52,No,No,0,No,53,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,98.6,5311.85,1557.67,6869.52,3,No,4 years+,Yes,No,Young_adult,0,0.05
7175-NTIXE,1,Female,26,No,No,0,No,25,None,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,76.15,1992.95,541.75,2534.7,3,No,3 years,Yes,No,Under_30,0,0.03
4501-UYKBC,1,Female,65,No,No,0,No,46,None,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,69.1,3255.35,737.84,3993.19,3,No,4 years+,Yes,No,Senioir_citizen,0,0.17
0320-DWVTU,1,Female,46,No,No,0,No,53,Offer B,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.5,5424.25,2309.21,7733.46,3,No,4 years+,Yes,Yes,Young_adult,0,0.01
9734-YWGEX,1,Female,27,No,No,0,No,9,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,98.3,923.5,348.84,1272.34,2,Yes,1 year,Yes,No,Under_30,1,0.94
4741-WWJQZ,1,Female,49,Yes,No,0,No,2,Offer E,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,194.55,53.16,247.71,3,No,1 year,Yes,Yes,Young_adult,0,0.29
4849-PYRLQ,1,Female,80,No,No,0,No,56,None,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Bank Withdrawal,73.25,4054.2,2088.8,6125.84,3,No,4 years+,Yes,No,Senioir_citizen,0,0.06
0311-QYWSS,1,Female,63,No,No,0,No,6,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.45,314.6,234.96,549.56,3,No,1 year,Yes,No,Young_adult,0,0.07
8433-WXGNA,1,Male,55,No,No,0,No,2,None,Yes,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.7,189.2,84.32,273.52,1,Yes,1 year,Yes,No,Young_adult,1,1.0
2138-VFAPZ,1,Female,40,Yes,Yes,1,Yes,14,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,214.62,478.27,4,No,2 years,Yes,Yes,Young_adult,0,0.0
2700-LUEVA,1,Male,49,No,No,0,No,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,20.75,36.28,57.03,3,No,1 year,Yes,No,Young_adult,0,0.02
2266-FUBDZ,1,Male,19,Yes,Yes,3,Yes,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.35,278.85,697.05,975.9,3,No,2 years,Yes,No,Under_30,0,0.0
5027-YOCXN,1,Male,23,Yes,No,0,Yes,51,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,110.05,5686.4,1363.23,7029.35,3,No,4 years+,Yes,No,Under_30,0,0.04
6582-OIVSP,1,Female,25,No,No,0,No,1,None,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.3,45.3,47.36,92.66,5,No,1 year,Yes,No,Under_30,0,0.1
8398-TBIYD,1,Female,45,No,No,0,No,72,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,84.7,6185.15,610.56,6795.71,3,No,4 years+,Yes,Yes,Young_adult,0,0.12
9081-WWXKP,1,Female,64,Yes,Yes,1,Yes,47,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.25,873.4,1755.45,2628.85,5,No,4 years+,Yes,No,Young_adult,0,0.0
2669-QVCRG,1,Female,32,No,No,0,No,41,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81.3,3190.65,321.03,3511.68,4,No,4 years+,Yes,No,Young_adult,0,0.08
3572-UOLYZ,1,Female,28,No,Yes,2,No,46,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,3958.85,187.68,4146.53,3,No,4 years+,Yes,No,Under_30,0,0.15
9824-QCJPK,1,Male,47,Yes,No,0,Yes,36,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,20.0,666.75,783.72,1450.47,3,No,3 years,Yes,No,Young_adult,0,0.0
6992-TKNYO,1,Male,34,Yes,No,0,Yes,38,Offer C,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,69.0,2669.45,1220.18,3889.63,4,No,4 years+,Yes,Yes,Young_adult,0,0.02
6976-BWGLQ,1,Female,64,Yes,Yes,3,Yes,72,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.2,1787.35,2829.6,4616.95,3,No,4 years+,Yes,Yes,Young_adult,0,0.0
3745-HRPHI,1,Male,49,Yes,Yes,3,No,66,None,No,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54.65,3632.0,0.0,3585.25,5,No,4 years+,No,No,Young_adult,0,0.01
5996-EBTKM,1,Female,46,Yes,Yes,1,Yes,67,Offer A,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,69.9,4615.9,993.61,5609.51,3,No,4 years+,Yes,Yes,Young_adult,0,0.0
7599-FKVXZ,1,Male,54,Yes,No,0,Yes,42,None,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,4512.7,101.22,4613.92,1,Yes,4 years+,Yes,No,Young_adult,1,0.93
1020-JPQOW,1,Female,63,Yes,No,0,Yes,56,None,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,90.55,5116.6,156.8,5313.4,4,No,4 years+,Yes,No,Young_adult,0,0.07
0506-YLVKJ,1,Male,54,Yes,Yes,1,Yes,46,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,20.2,917.45,2112.32,3029.77,3,No,4 years+,Yes,No,Young_adult,0,0.0
4163-KIUHY,1,Male,21,No,No,0,No,35,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.6,901.25,1394.4,2295.65,4,No,3 years,Yes,No,Under_30,0,0.0
2466-NEJOJ,1,Male,58,Yes,Yes,3,Yes,8,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.65,169.75,209.36,379.11,4,No,1 year,Yes,Yes,Young_adult,0,0.02
4701-MLJPN,1,Male,60,No,No,0,No,31,Offer C,Yes,No,Yes,DSL,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,1715.65,47.43,1773.08,3,Yes,3 years,Yes,Yes,Young_adult,1,0.51
7054-LGEQW,1,Female,23,No,No,0,No,1,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.95,45.95,5.12,51.07,2,Yes,1 year,Yes,Yes,Under_30,1,1.0
4115-UMJFQ,1,Male,37,No,No,0,No,69,None,No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35.75,2492.25,0.0,2642.25,5,No,4 years+,No,No,Young_adult,0,0.0
0886-QGENL,1,Female,72,Yes,No,0,Yes,27,None,Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,2754.45,1237.14,3991.59,1,Yes,3 years,Yes,No,Senioir_citizen,1,1.0
7234-KMNRQ,1,Male,21,No,No,0,No,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.0,73.45,33.52,106.97,5,No,1 year,Yes,No,Under_30,0,0.04
7469-LKBCI,1,Male,21,No,No,0,No,16,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,18.95,326.8,521.92,848.72,3,No,2 years,Yes,Yes,Under_30,0,0.04
3156-QLHBO,1,Male,58,No,Yes,1,No,2,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.25,48.35,42.36,90.71,3,No,1 year,Yes,No,Young_adult,0,0.06
9443-JUBUO,1,Male,24,Yes,Yes,3,Yes,72,Offer A,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,65.25,4478.85,0.0,4558.85,4,No,4 years+,No,Yes,Under_30,0,0.0
3399-BMLVW,1,Male,40,Yes,No,0,Yes,51,Offer B,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,60.5,3121.45,486.03,3607.48,3,No,4 years+,Yes,Yes,Young_adult,0,0.02
1241-EZFMJ,1,Male,48,Yes,No,0,Yes,61,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.45,1538.6,703.33,2241.93,4,No,4 years+,Yes,Yes,Young_adult,0,0.0
0174-QRVVY,1,Male,21,Yes,Yes,2,Yes,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.35,1847.55,653.2,2500.75,5,No,4 years+,Yes,No,Under_30,0,0.0
8871-JLMHM,1,Female,27,Yes,No,0,Yes,68,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,90.2,6297.65,231.88,6529.53,4,No,4 years+,Yes,Yes,Under_30,0,0.04
9135-MGVPY,1,Male,41,Yes,No,0,Yes,69,None,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.7,5878.9,3337.53,9216.43,3,No,4 years+,Yes,No,Young_adult,0,0.0
2568-BRGYX,1,Male,43,No,No,0,No,4,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,237.95,52.08,290.03,1,Yes,1 year,Yes,No,Young_adult,1,1.0
1597-LHYNC,1,Female,74,No,No,0,No,26,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.0,2497.2,1238.38,3795.58,1,Yes,3 years,Yes,No,Senioir_citizen,1,0.92
3496-LFSZU,1,Male,40,Yes,No,0,Yes,4,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,70.5,294.2,113.88,418.08,5,No,1 year,Yes,No,Young_adult,0,0.12
3551-HUAZH,1,Male,68,No,No,0,No,1,Offer E,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,11.08,85.48,2,Yes,1 year,Yes,Yes,Senioir_citizen,1,1.0
9480-BQJEI,1,Male,35,No,No,0,No,62,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,92.3,5731.45,1509.7,7241.15,4,No,4 years+,Yes,No,Young_adult,0,0.03
0048-LUMLS,1,Male,23,Yes,Yes,3,Yes,37,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,91.2,3247.55,1591.37,4838.92,5,No,4 years+,Yes,Yes,Under_30,0,0.0
1919-RTPQD,1,Male,42,Yes,Yes,1,Yes,7,Offer E,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.75,333.65,200.9,534.55,5,No,1 year,Yes,Yes,Young_adult,0,0.0
5063-IUOKK,1,Male,56,No,No,0,No,13,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,265.75,131.43,397.18,5,No,2 years,Yes,Yes,Young_adult,0,0.0
9068-VPWQQ,1,Male,21,Yes,No,0,Yes,61,None,Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,75.35,4729.3,1756.8,6486.1,4,No,4 years+,Yes,No,Under_30,0,0.0
0103-CSITQ,1,Female,20,Yes,No,0,Yes,57,Offer B,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,6252.7,456.57,6709.27,5,No,4 years+,Yes,Yes,Under_30,0,0.22
3057-VJJQE,1,Male,64,No,No,0,No,35,None,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,55.25,1924.1,713.65,2637.75,3,No,3 years,Yes,No,Young_adult,0,0.0
6120-RJKLU,1,Female,69,Yes,No,0,Yes,62,Offer B,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,79.95,4819.75,1526.44,6346.19,4,No,4 years+,Yes,Yes,Senioir_citizen,0,0.04
4430-UZIPO,1,Male,44,No,No,0,No,3,Offer E,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,36.85,108.7,0.0,108.7,1,Yes,1 year,No,Yes,Young_adult,1,0.97
9115-YQHGA,1,Male,26,No,No,0,No,40,Offer B,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.1,2092.9,1379.6,3472.5,5,No,4 years+,Yes,Yes,Under_30,0,0.02
4592-IWTJI,1,Female,46,Yes,Yes,2,Yes,3,Offer E,No,No,Yes,Cable,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.7,91.7,0.0,91.7,1,Yes,1 year,No,Yes,Young_adult,1,0.9
2188-SXWVT,1,Female,31,No,No,0,No,34,Offer C,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,55.0,1885.15,1467.78,3352.93,4,No,3 years,Yes,Yes,Young_adult,0,0.04
6080-LNESI,1,Male,63,No,No,0,No,51,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1234.6,921.57,2156.17,3,No,4 years+,Yes,Yes,Young_adult,0,0.0
6734-JDTTV,1,Male,55,Yes,Yes,1,Yes,65,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.85,1267.05,2175.55,3442.6,3,No,4 years+,Yes,Yes,Young_adult,0,0.02
2706-QZIHY,1,Female,35,Yes,No,0,Yes,15,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.2,387.9,700.2,1088.1,4,No,2 years,Yes,No,Young_adult,0,0.03
5372-FBKBN,1,Female,38,No,Yes,2,No,21,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.75,452.2,182.28,634.48,3,No,2 years,Yes,Yes,Young_adult,0,0.0
9995-HOTOH,1,Male,36,Yes,No,0,Yes,63,None,No,No,Yes,Cable,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.0,3707.6,0.0,3707.6,3,No,4 years+,No,No,Young_adult,0,0.0
6180-YBIQI,1,Male,35,No,No,0,No,5,Offer E,No,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,24.3,100.2,0.0,100.2,3,No,1 year,No,Yes,Young_adult,0,0.12
7661-CPURM,1,Male,49,No,No,0,No,19,Offer D,Yes,No,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,87.7,1725.95,819.09,2545.04,3,No,2 years,Yes,Yes,Young_adult,0,0.17
7255-SSFBC,1,Male,42,Yes,Yes,3,Yes,72,Offer A,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,112.25,8041.65,839.52,8881.17,4,No,4 years+,Yes,Yes,Young_adult,0,0.01
7520-HQWJU,1,Female,22,Yes,Yes,1,Yes,66,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.45,4508.65,1531.2,5998.18,3,No,4 years+,Yes,No,Under_30,0,0.0
3845-JHAMY,1,Female,48,Yes,Yes,3,Yes,16,Offer D,No,No,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,35.5,552.7,0.0,632.7,5,No,2 years,No,Yes,Young_adult,0,0.14
6507-ZJSUR,1,Male,76,Yes,No,0,Yes,23,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,90.45,2117.25,1076.86,3224.11,4,No,2 years,Yes,No,Senioir_citizen,0,0.04
9761-XUJWD,1,Male,22,No,No,0,No,5,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65.6,339.9,43.0,382.9,4,No,1 year,Yes,No,Under_30,0,0.0
5600-KTXFM,1,Male,48,Yes,Yes,2,Yes,2,Offer E,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,143.9,58.2,202.1,3,No,1 year,Yes,Yes,Young_adult,0,0.08
2003-CKLOR,1,Male,62,No,No,0,No,66,Offer A,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.5,6710.5,1704.12,8414.62,2,Yes,4 years+,Yes,Yes,Young_adult,1,0.96
2251-PYLPB,1,Male,34,Yes,No,0,Yes,72,Offer A,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,79.55,5810.9,3243.6,9054.5,3,No,4 years+,Yes,Yes,Young_adult,0,0.01
