Customer ID,Count,Gender,Age,Married,Dependents,Number of Dependents,Referred a Friend,Tenure in Months,Offer,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Label,Churn Value,Tenure,Distance call,Campaign,age group
9362-MWODR,1,Female,63,No,Yes,1,No,40,None,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.1,2460.35,805.1999999999999,3265.55,3,No,0,4 years+,Yes,No,Young_adult
9975-GPKZU,1,Male,62,Yes,Yes,3,No,46,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.75,856.5,352.82,1209.32,4,No,0,4 years+,Yes,No,Young_adult
9625-RZFUK,1,Male,47,Yes,Yes,1,No,63,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1275.85,229.95,1505.8,5,No,0,4 years+,Yes,No,Young_adult
5153-LXKDT,1,Male,51,Yes,Yes,3,Yes,68,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.2,7467.5,1255.96,8723.46,3,No,0,4 years+,Yes,No,Young_adult
5161-UBZXI,1,Male,38,Yes,Yes,2,Yes,69,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.35,7261.75,2960.1,10221.85,4,No,0,4 years+,Yes,No,Young_adult
7919-ZODZZ,1,Female,32,Yes,Yes,2,Yes,10,Offer D,Yes,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.9,660.05,420.0,1080.05,4,No,0,1 year,Yes,Yes,Young_adult
0565-JUPYD,1,Male,26,No,No,0,No,63,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Credit Card,104.5,6590.8,1351.35,7942.15,4,No,0,4 years+,Yes,No,Under_30
6867-ACCZI,1,Female,34,Yes,Yes,3,Yes,24,Offer C,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,52.5,1208.15,0.0,1208.15,3,No,0,2 years,No,Yes,Young_adult
5939-XAIXZ,1,Female,54,No,No,0,No,19,Offer D,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.1,1033.9,700.72,1734.62,3,No,0,2 years,Yes,Yes,Young_adult
9054-FOWNV,1,Male,53,Yes,Yes,3,Yes,22,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.75,1885.15,250.58,2135.73,4,No,0,2 years,Yes,Yes,Young_adult
8207-VVMYB,1,Female,44,Yes,No,0,Yes,70,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,26.0,2006.95,990.5,2997.45,4,No,0,4 years+,Yes,No,Young_adult
9732-EQMWY,1,Female,20,Yes,No,0,Yes,49,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,99.4,5025.0,607.11,5642.11,4,No,0,4 years+,Yes,No,Under_30
5269-NRGDP,1,Male,54,Yes,Yes,2,Yes,42,None,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,73.15,3088.25,621.6,3709.85,3,No,0,4 years+,Yes,No,Young_adult
6195-MELTI,1,Male,57,No,No,0,No,57,None,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.65,3134.7,531.24,3665.94,5,No,0,4 years+,Yes,No,Young_adult
2121-JAFOM,1,Female,23,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.55,8312.4,120.24,8432.64,3,No,0,4 years+,Yes,No,Under_30
1227-UDMZR,1,Female,53,Yes,No,0,Yes,72,None,Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.15,6637.9,212.4,6850.299999999999,4,No,0,4 years+,Yes,No,Young_adult
5198-HQAEN,1,Male,50,Yes,Yes,3,Yes,35,Offer C,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,89.7,3165.6,53.55,3219.15,4,No,0,3 years,Yes,Yes,Young_adult
2167-FQSTQ,1,Female,20,Yes,No,0,Yes,72,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,92.4,6786.1,2696.4,9632.5,3,No,0,4 years+,Yes,No,Under_30
2819-GWENI,1,Female,64,Yes,Yes,1,Yes,28,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,543.0,613.48,1156.48,4,No,0,3 years,Yes,Yes,Young_adult
2692-PFYTJ,1,Female,23,No,No,0,No,1,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,25.75,25.75,15.22,40.97,4,No,0,1 year,Yes,No,Under_30
5955-EPOAZ,1,Female,40,No,No,0,No,6,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.95,109.5,259.14,368.64,3,No,0,1 year,Yes,No,Young_adult
6821-JPCDC,1,Female,29,Yes,No,0,Yes,48,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.05,4692.95,2286.7200000000003,6979.67,5,No,0,4 years+,Yes,No,Under_30
8815-LMFLX,1,Male,61,Yes,Yes,4,Yes,25,Offer C,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,25.4,546.85,489.0,1035.85,3,No,0,3 years,Yes,Yes,Young_adult
9135-HSWOC,1,Male,28,Yes,Yes,1,Yes,64,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.7,1274.05,955.52,2229.57,5,No,0,4 years+,Yes,Yes,Under_30
8582-KRHPJ,1,Male,51,No,No,0,No,50,Offer B,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,35.0,1782.4,0.0,1782.4,3,No,0,4 years+,No,Yes,Young_adult
5811-IWXYM,1,Female,20,Yes,Yes,1,Yes,52,Offer B,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,101.25,5301.1,2329.08,7630.18,5,No,0,4 years+,Yes,Yes,Under_30
1506-YJTYT,1,Male,21,Yes,Yes,1,Yes,45,Offer B,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,73.85,3371.0,1156.05,4527.05,3,No,0,4 years+,Yes,Yes,Under_30
4123-DVHPH,1,Male,49,Yes,No,0,Yes,9,None,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.05,801.3,201.69,1002.99,3,No,0,1 year,Yes,No,Young_adult
2228-BZDEE,1,Female,45,No,No,0,No,54,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.1,1079.45,1417.5,2496.95,5,No,0,4 years+,Yes,Yes,Young_adult
2789-CZANW,1,Female,49,Yes,Yes,1,Yes,64,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3,1354.24,8351.54,3,No,0,4 years+,Yes,Yes,Young_adult
2192-OZITF,1,Female,60,No,No,0,No,45,Offer B,Yes,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,73.55,3349.1,1993.05,5342.15,3,No,0,4 years+,Yes,Yes,Young_adult
5651-CPDND,1,Male,45,No,No,0,No,10,Offer D,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.0,492.1,135.1,627.2,4,No,0,1 year,Yes,Yes,Young_adult
1131-ALZWV,1,Female,58,No,No,0,No,24,Offer C,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.6,605.25,1023.84,1629.09,5,No,0,2 years,Yes,Yes,Young_adult
7729-XBTWX,1,Male,62,Yes,Yes,2,Yes,66,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.75,1344.5,2080.98,3425.48,4,No,0,4 years+,Yes,No,Young_adult
9134-WYRVP,1,Male,51,No,No,0,No,51,Offer B,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,86.35,4267.15,1392.3,5659.45,3,No,0,4 years+,Yes,Yes,Young_adult
3284-SVCRO,1,Female,35,Yes,No,0,Yes,45,Offer B,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,1121.05,1904.4,3025.45,3,No,0,4 years+,Yes,Yes,Young_adult
9732-OUYRN,1,Female,54,Yes,No,0,Yes,49,Offer B,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.0,918.7,643.37,1562.0700000000002,3,No,0,4 years+,Yes,Yes,Young_adult
0559-CKHUS,1,Female,44,Yes,No,0,Yes,29,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.55,521.8,1448.84,1970.64,3,No,0,3 years,Yes,Yes,Young_adult
2931-SVLTV,1,Male,59,Yes,Yes,3,Yes,40,Offer B,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,110.1,4469.1,460.0,4929.1,3,No,0,4 years+,Yes,Yes,Young_adult
7504-UWHNB,1,Male,42,No,No,0,No,25,Offer C,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,1729.35,1002.75,2832.1,4,No,0,3 years,Yes,Yes,Young_adult
2582-FFFZR,1,Female,34,No,No,0,No,22,None,No,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.6,1073.3,0.0,1073.3,4,No,0,2 years,No,No,Young_adult
8908-NMQTX,1,Male,36,No,No,0,No,72,None,No,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,65.6,4566.5,0.0,4566.5,3,No,0,4 years+,No,No,Young_adult
1431-AIDJQ,1,Male,44,Yes,Yes,1,Yes,33,Offer C,Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,82.1,2603.1,53.46,2656.56,4,No,0,3 years,Yes,Yes,Young_adult
6288-LBEAR,1,Female,22,No,No,0,No,23,None,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.1,1783.75,349.14,2132.89,5,No,0,2 years,Yes,No,Under_30
8413-YNHNV,1,Male,42,No,No,0,No,69,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.65,6322.1,3272.67,9594.77,3,No,0,4 years+,Yes,No,Young_adult
5808-TOTXO,1,Female,37,No,Yes,2,No,3,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,57.4,33.81,91.21,3,No,0,1 year,Yes,No,Young_adult
4369-NYSCF,1,Male,61,No,No,0,No,56,Offer B,Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.75,4284.65,1031.52,5406.17,3,No,0,4 years+,Yes,Yes,Young_adult
6333-YDVLT,1,Male,61,No,No,0,No,65,None,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,110.0,7138.65,2152.15,9290.8,4,No,0,4 years+,Yes,No,Young_adult
5324-KTGCG,1,Male,55,Yes,No,0,Yes,71,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.85,1539.75,3182.22,4721.969999999999,4,No,0,4 years+,Yes,No,Young_adult
7394-LWLYN,1,Female,57,No,No,0,No,2,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,123.8,67.5,191.3,3,No,0,1 year,Yes,No,Young_adult
0958-YHXGP,1,Female,25,No,No,0,No,7,None,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.9,497.3,216.93,714.23,4,No,0,1 year,Yes,No,Under_30
5743-KHMNA,1,Male,43,No,No,0,No,71,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.55,1898.1,2774.68,4672.78,5,No,0,4 years+,Yes,No,Young_adult
4194-FJARJ,1,Female,22,Yes,Yes,3,Yes,54,None,Yes,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,60.0,3273.95,460.62,3734.57,3,No,0,4 years+,Yes,No,Under_30
5325-UWTWJ,1,Male,47,Yes,No,0,Yes,31,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,90.55,2929.75,695.0200000000001,3624.77,4,No,0,3 years,Yes,Yes,Young_adult
3969-GYXEL,1,Female,46,No,No,0,No,11,None,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.4,838.7,401.72,1240.42,4,No,0,1 year,Yes,No,Young_adult
4468-YDOVK,1,Male,57,No,Yes,2,No,5,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,48.65,235.2,67.69999999999999,302.9,5,No,0,1 year,Yes,No,Young_adult
2200-DSAAL,1,Female,52,No,No,0,No,68,None,Yes,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,80.65,5330.2,1380.4,6800.6,3,No,0,4 years+,Yes,No,Young_adult
4302-ZYFEL,1,Male,23,Yes,Yes,2,Yes,69,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.55,1403.1,1824.36,3227.46,4,No,0,4 years+,Yes,Yes,Under_30
1518-OMDIK,1,Male,23,Yes,No,0,Yes,33,Offer C,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.55,1462.6,1600.17,3062.77,4,No,0,3 years,Yes,Yes,Under_30
6671-NGWON,1,Female,43,No,No,0,No,7,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,150.6,290.99,441.59,5,No,0,1 year,Yes,Yes,Young_adult
0595-ITUDF,1,Male,21,Yes,Yes,1,No,64,None,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.8,5960.5,2213.12,8173.62,3,No,0,4 years+,Yes,No,Under_30
1955-IBMMB,1,Male,47,No,No,0,No,59,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,20.2,1192.3,2783.03,3975.33,4,No,0,4 years+,Yes,No,Young_adult
0096-BXERS,1,Female,30,Yes,No,0,Yes,6,Offer E,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,255.96,570.51,3,No,0,1 year,Yes,Yes,Young_adult
3806-YAZOV,1,Female,44,No,No,0,No,3,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,18.8,56.0,19.83,75.83,4,No,0,1 year,Yes,Yes,Young_adult
7998-ZLXWN,1,Female,21,Yes,No,0,Yes,15,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.45,330.8,186.15,516.95,4,No,0,2 years,Yes,No,Under_30
6253-WRFHY,1,Male,59,Yes,Yes,1,Yes,13,None,Yes,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,64.75,877.35,173.16,1050.51,3,No,0,2 years,Yes,No,Young_adult
9133-AYJZG,1,Female,40,No,No,0,No,23,None,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,98.7,2249.1,332.35,2581.45,5,No,0,2 years,Yes,No,Young_adult
8680-CGLTP,1,Male,35,No,No,0,No,29,Offer C,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,58.75,1696.2,232.0,1978.2,3,No,0,3 years,Yes,Yes,Young_adult
8430-TWCBX,1,Female,62,Yes,No,0,No,49,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.7,1032.05,1429.82,2461.87,3,No,0,4 years+,Yes,No,Young_adult
5018-GWURO,1,Female,25,Yes,No,0,Yes,56,None,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.6,4902.8,2397.36,7300.16,4,No,0,4 years+,Yes,No,Under_30
6741-QRLUP,1,Female,50,No,No,0,No,63,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,80.3,4995.35,1974.42,6969.77,3,No,0,4 years+,Yes,No,Young_adult
4737-HOBAX,1,Male,51,Yes,No,0,Yes,63,None,Yes,Yes,Yes,Cable,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,79.8,5034.05,634.41,5668.46,4,No,0,4 years+,Yes,No,Young_adult
8200-KLNYW,1,Female,55,Yes,No,0,Yes,21,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,80.9,1714.95,236.67,2011.62,4,No,0,2 years,Yes,No,Young_adult
3372-CDXFJ,1,Male,31,Yes,Yes,2,Yes,13,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,24.5,343.6,633.1,976.7,5,No,0,2 years,Yes,No,Young_adult
4781-ZXYGU,1,Male,25,Yes,Yes,2,Yes,1,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.15,20.15,18.63,38.78,3,No,0,1 year,Yes,Yes,Under_30
7632-YUTXB,1,Female,52,Yes,Yes,2,Yes,25,Offer C,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,No,Credit Card,20.05,520.1,326.5,846.6,4,No,0,3 years,Yes,Yes,Young_adult
2718-YSKCS,1,Male,64,Yes,Yes,3,Yes,71,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,19.6,1387.45,1145.23,2532.6800000000003,5,No,0,4 years+,Yes,Yes,Young_adult
9896-UYMIE,1,Male,27,No,No,0,No,66,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.3,7383.7,285.12,7668.82,3,No,0,4 years+,Yes,Yes,Under_30
0853-NWIFK,1,Female,27,No,No,0,No,45,None,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.3,4483.95,46.35,4530.3,3,No,0,4 years+,Yes,No,Under_30
8212-CRQXP,1,Female,20,Yes,No,0,Yes,22,None,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.0,1706.45,992.2,2748.65,3,No,0,2 years,Yes,No,Under_30
6980-CDGFC,1,Female,57,Yes,No,0,Yes,67,Offer A,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.85,1327.4,529.97,1857.37,5,No,0,4 years+,Yes,Yes,Young_adult
7691-XVTZH,1,Female,30,Yes,No,0,Yes,68,Offer A,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,89.95,5974.3,1928.48,7902.780000000001,4,No,0,4 years+,Yes,Yes,Young_adult
2520-SGTTA,1,Female,23,Yes,Yes,3,Yes,10,Offer E,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.0,200.0,200.5,400.5,4,No,0,1 year,Yes,Yes,Under_30
1088-CNNKB,1,Male,34,Yes,No,0,Yes,63,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,80.0,5040.2,2143.26,7183.46,3,No,0,4 years+,Yes,No,Young_adult
1930-BZLHI,1,Male,31,No,No,0,No,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,20.35,422.7,473.13,895.8299999999999,5,No,0,2 years,Yes,No,Young_adult
3525-DVKFN,1,Female,58,No,No,0,No,17,Offer D,Yes,No,No,None,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,358.05,511.19,869.24,3,No,0,2 years,Yes,Yes,Young_adult
1482-OXZSY,1,Male,45,No,No,0,No,30,Offer C,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,2936.25,517.8000000000001,3454.05,3,No,0,3 years,Yes,Yes,Young_adult
0377-JBKKT,1,Male,21,Yes,Yes,3,Yes,22,Offer D,Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,57.95,1271.8,936.76,2208.56,3,No,0,2 years,Yes,Yes,Under_30
3373-YZZYM,1,Male,57,Yes,Yes,3,Yes,1,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.2,19.2,32.78,51.98,5,No,0,1 year,Yes,No,Young_adult
0228-MAUWC,1,Male,40,No,No,0,No,19,Offer D,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.55,1144.6,225.15,1369.75,4,No,0,2 years,Yes,Yes,Young_adult
3086-RUCRN,1,Female,33,No,No,0,No,66,Offer A,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.1,6595.0,2847.24,9442.24,3,No,0,4 years+,Yes,Yes,Young_adult
5215-LNLDJ,1,Female,20,Yes,Yes,2,Yes,7,None,No,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,24.7,149.05,0.0,149.05,3,No,0,1 year,No,No,Under_30
1307-ATKGB,1,Male,21,No,No,0,No,24,None,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,2187.15,669.84,2856.99,5,No,0,2 years,Yes,No,Under_30
3714-XPXBW,1,Female,43,No,No,0,No,37,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,78.9,2976.95,1569.1699999999998,4576.12,4,No,0,4 years+,Yes,No,Young_adult
1850-AKQEP,1,Male,61,No,Yes,1,No,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,178.7,114.96,293.66,3,No,0,1 year,Yes,No,Young_adult
2824-DXNKN,1,Female,26,Yes,Yes,1,Yes,72,Offer A,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85,2807.28,7833.130000000001,3,No,0,4 years+,Yes,Yes,Under_30
0848-ZGQIJ,1,Female,56,Yes,No,0,Yes,16,Offer D,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,1461.15,168.0,1629.15,5,No,0,2 years,Yes,Yes,Young_adult
3621-CHYVB,1,Female,44,Yes,No,0,Yes,57,None,No,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,2782.4,0.0,2782.4,3,No,0,4 years+,No,No,Young_adult
8042-RNLKO,1,Male,40,No,No,0,No,66,Offer A,Yes,Yes,No,None,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,25.45,1699.15,2126.52,3825.67,3,No,0,4 years+,Yes,Yes,Young_adult
0420-TXVSG,1,Male,43,Yes,No,0,Yes,66,Offer A,Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,66.1,4428.45,2488.86,6917.31,3,No,0,4 years+,Yes,Yes,Young_adult
6217-TOWGS,1,Female,29,Yes,No,0,Yes,17,Offer D,Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,1322.55,129.2,1451.75,3,No,0,2 years,Yes,Yes,Under_30
1045-LTCYT,1,Female,54,Yes,Yes,3,Yes,8,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,21.05,139.75,344.4,484.15,3,No,0,1 year,Yes,No,Young_adult
1544-JJMYL,1,Male,19,No,No,0,No,27,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,69.35,1927.3,982.53,2909.83,3,No,0,3 years,Yes,No,Under_30
6874-SGLHU,1,Male,44,No,No,0,No,30,None,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,97.0,3021.3,365.1,3386.4,5,No,0,3 years,Yes,No,Young_adult
5951-AOFIH,1,Male,19,No,No,0,No,33,None,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card,66.4,2245.4,1508.76,3754.16,5,No,0,3 years,Yes,No,Under_30
3059-NGMXB,1,Male,52,Yes,Yes,3,Yes,14,Offer D,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.2,944.65,41.44,986.09,3,No,0,2 years,Yes,Yes,Young_adult
8652-YHIYU,1,Female,30,No,Yes,3,No,16,Offer D,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,79.5,1264.2,435.68,1699.88,4,No,0,2 years,Yes,Yes,Young_adult
